NISN,Nama_Lengkap,Jenis_Kelamin,Usia,Kelas,Jurusan,Kehadiran_Persen,Rata_Nilai,Jumlah_Remedial,Peringkat_Kelas,Pernah_Tinggal_Kelas,Surat_Peringatan,Status_Ekstrakurikuler,Siswa_Bekerja,Status_Ortu,Jumlah_Saudara,Pendidikan_Tertinggi_Ortu,Pekerjaan_Ayah,Pekerjaan_Ibu,Penghasilan_Keluarga_Bulan,Pengeluaran_Keluarga_Bulan,Kepemilikan_Rumah,Kondisi_Rumah,Akses_Listrik,Sumber_Air_Bersih,Jarak_Ke_Sekolah_KM,Moda_Transportasi,Akses_Internet,Terdaftar_DTKS,Penerima_KIP,Penerima_PKH,Status_BPJS,Bantuan_Lokal_Daerah,Skor_Risiko,Status_Risiko,Skor_Kelayakan_Bansos,Kelayakan_Bansos,Rekomendasi_Bansos
5268845844,Nanda Santoso,Laki-laki,15,9,-,68,60,3,15,0,2,Tidak Aktif,0,Yatim Piatu,4,SMA/SMK,Buruh Harian,Petani,700000,550000,Milik Sendiri,Semi Permanen,Tidak Ada,Sumur Pompa,3.1,Jalan Kaki,Paket Data,0,0,0,Tidak Punya,0,13,Tinggi,12,Sangat Layak,KIP Prioritas
8578226896,Doni Setiawan,Perempuan,17,11,IPA,71,92,0,1,0,2,Tidak Aktif,0,Lengkap,1,Tidak Sekolah,Pedagang,Buruh Harian,4500000,4150000,Milik Sendiri,Semi Permanen,PLN Mandiri,Sumur Gali,1.2,Motor Pribadi,Paket Data,0,0,0,Mandiri Kelas 3,0,4,Rendah,2,Perlu Ditinjau,Verifikasi Lapangan
7539399243,Reni Rahayu,Laki-laki,17,11,Kejuruan,94,94,1,11,0,0,Aktif,0,Yatim,0,SD,Karyawan Swasta,Ibu Rumah Tangga,4100000,4950000,Numpang Keluarga,Permanen,PLN Mandiri,Sumur Gali,5.3,Diantar Ortu,Paket Data,0,0,0,PBI (Gratis),0,5,Sedang,4,Perlu Ditinjau,Verifikasi Lapangan
7196439534,Arif Susanto,Perempuan,16,11,IPA,90,100,1,1,0,0,Tidak Aktif,1,Lengkap,1,D3/S1,Petani,Karyawan Swasta,1000000,1100000,Numpang Keluarga,Tidak Layak Huni,PLN Subsidi (450VA/900VA),Sumur Pompa,2.9,Angkutan Umum,Paket Data,1,0,0,PBI (Gratis),0,7,Sedang,9,Sangat Layak,KIP Prioritas
9547119184,Eka Utomo,Perempuan,14,9,-,85,76,1,9,0,0,Tidak Aktif,0,Lengkap,1,SD,Pedagang,Ibu Rumah Tangga,1100000,1000000,Milik Sendiri,Semi Permanen,PLN Subsidi (450VA/900VA),Sumur Pompa,1.2,Diantar Ortu,Paket Data,1,1,0,Tidak Punya,1,5,Sedang,6,Layak,Bansos Daerah
3667292043,Hendra Andini,Perempuan,15,9,-,80,76,0,1,1,0,Aktif,0,Lengkap,0,SMA/SMK,Buruh Harian,Ibu Rumah Tangga,1500000,1200000,Numpang Keluarga,Permanen,Nebeng Tetangga,Sumur Pompa,22.5,Jalan Kaki,Tidak Ada,1,1,1,Tidak Punya,0,7,Sedang,5,Layak,Bansos Daerah
4178659381,Ayu Lestari,Laki-laki,19,12,IPA,86,83,0,16,0,0,Aktif,0,Cerai,1,D3/S1,PNS/TNI/Polri,Buruh Harian,400000,350000,Milik Sendiri,Permanen,PLN Mandiri,PAM/PDAM,4.6,Diantar Ortu,Wifi Rumah,0,0,0,Mandiri Kelas 3,0,5,Sedang,6,Layak,Bansos Daerah
6201313620,Rendra Nasution,Perempuan,15,8,-,93,83,2,5,0,0,Aktif,0,Yatim Piatu,1,SMP,Karyawan Swasta,Pedagang,2800000,2400000,Sewa/Kontrak,Permanen,PLN Mandiri,Sumur Pompa,2.6,Angkutan Umum,Paket Data,0,0,0,Mandiri Kelas 2/1,0,2,Rendah,5,Layak,Bansos Daerah
3836517266,Galih Sari,Laki-laki,18,12,IPS,100,87,2,7,0,0,Tidak Aktif,0,Piatu,1,SMP,PNS/TNI/Polri,PNS,1700000,1350000,Milik Sendiri,Permanen,PLN Subsidi (450VA/900VA),Sumur Pompa,10.7,Sepeda,Wifi Rumah,1,1,1,PBI (Gratis),0,5,Sedang,8,Sangat Layak,—
1674555072,Rendra Siregar,Perempuan,15,10,IPS,100,83,2,13,0,0,Tidak Aktif,0,Lengkap,1,SMA/SMK,Karyawan Swasta,Pedagang,4700000,5350000,Milik Sendiri,Semi Permanen,PLN Mandiri,Sumur Gali,15.7,Diantar Ortu,Wifi Rumah,0,0,0,Mandiri Kelas 2/1,0,4,Rendah,2,Perlu Ditinjau,Verifikasi Lapangan
1322401182,Tono Hidayat,Perempuan,12,7,-,88,71,3,9,0,0,Tidak Aktif,1,Lengkap,1,D3/S1,Buruh Harian,Pedagang,900000,750000,Numpang Keluarga,Permanen,Nebeng Tetangga,Sumur Gali,2.6,Sepeda,Paket Data,1,0,1,PBI (Gratis),0,6,Sedang,8,Sangat Layak,KIP Prioritas
5306459450,Gilang Nasution,Laki-laki,18,11,Kejuruan,82,88,1,11,0,0,Aktif,1,Lengkap,5,D3/S1,Karyawan Swasta,Petani,1300000,1250000,Milik Sendiri,Semi Permanen,PLN Subsidi (450VA/900VA),Sumur Pompa,4.1,Diantar Ortu,Tidak Ada,1,1,1,Mandiri Kelas 3,0,10,Tinggi,8,Sangat Layak,—
7845366946,Gilang Lubis,Perempuan,14,8,-,85,59,5,7,1,0,Tidak Aktif,0,Yatim,1,SMA/SMK,Pedagang,Ibu Rumah Tangga,600000,550000,Sewa/Kontrak,Semi Permanen,Nebeng Tetangga,Sumur Pompa,1.2,Diantar Ortu,Paket Data,0,0,0,Mandiri Kelas 2/1,0,13,Tinggi,10,Sangat Layak,KIP Prioritas
2250949136,Novi Utomo,Perempuan,13,7,-,89,73,3,15,0,0,Tidak Aktif,0,Cerai,0,SD,Pedagang,Ibu Rumah Tangga,900000,1150000,Milik Sendiri,Semi Permanen,PLN Subsidi (450VA/900VA),PAM/PDAM,2.6,Angkutan Umum,Paket Data,1,0,1,Tidak Punya,0,8,Sedang,9,Sangat Layak,KIP Prioritas
6289150149,Fandi Siregar,Laki-laki,14,8,-,89,93,0,12,0,0,Tidak Aktif,0,Lengkap,0,SMA/SMK,Karyawan Swasta,Buruh Harian,800000,700000,Milik Sendiri,Semi Permanen,PLN Subsidi (450VA/900VA),Sumur Gali,2.5,Motor Pribadi,Paket Data,1,1,1,Mandiri Kelas 3,0,4,Rendah,8,Sangat Layak,—
8331319481,Dewi Santoso,Laki-laki,19,12,IPA,98,56,5,16,0,0,Tidak Aktif,0,Lengkap,1,SMA/SMK,Petani,Pedagang,4800000,3550000,Milik Sendiri,Permanen,PLN Mandiri,Sumur Pompa,3.5,Jalan Kaki,Wifi Rumah,0,0,0,Tidak Punya,0,4,Rendah,1,Tidak Layak,—
2950049698,Putri Lubis,Laki-laki,15,9,-,100,64,2,21,0,0,Aktif,0,Lengkap,2,SMA/SMK,Karyawan Swasta,Petani,1200000,900000,Milik Sendiri,Permanen,Nebeng Tetangga,PAM/PDAM,4.0,Motor Pribadi,Tidak Ada,0,0,0,Mandiri Kelas 2/1,0,6,Sedang,4,Perlu Ditinjau,Verifikasi Lapangan
3952295757,Agus Andini,Laki-laki,16,11,Kejuruan,81,81,0,18,0,0,Aktif,1,Lengkap,0,Tidak Sekolah,Karyawan Swasta,Karyawan Swasta,2400000,2500000,Sewa/Kontrak,Semi Permanen,PLN Mandiri,PAM/PDAM,5.0,Motor Pribadi,Paket Data,0,0,0,Tidak Punya,0,6,Sedang,3,Perlu Ditinjau,Verifikasi Lapangan
9263135031,Tono Andini,Laki-laki,19,12,IPA,100,78,2,9,0,0,Tidak Aktif,0,Piatu,2,SD,Buruh Harian,Buruh Harian,1600000,1650000,Milik Sendiri,Permanen,PLN Subsidi (450VA/900VA),PAM/PDAM,3.7,Angkutan Umum,Wifi Rumah,0,0,0,Mandiri Kelas 3,1,4,Rendah,7,Layak,Bansos Daerah
5010075517,Hendra Nasution,Perempuan,12,7,-,96,61,1,15,0,0,Tidak Aktif,1,Lengkap,0,D3/S1,Petani,Ibu Rumah Tangga,700000,650000,Sewa/Kontrak,Permanen,PLN Mandiri,Sumur Gali,1.0,Angkutan Umum,Paket Data,1,1,0,PBI (Gratis),0,8,Sedang,7,Layak,Bansos Daerah
2825957977,Dian Saputra,Laki-laki,13,7,-,82,67,2,10,0,0,Tidak Aktif,1,Lengkap,1,SMA/SMK,Petani,Ibu Rumah Tangga,1900000,1800000,Sewa/Kontrak,Tidak Layak Huni,PLN Subsidi (450VA/900VA),PAM/PDAM,1.3,Diantar Ortu,Paket Data,1,1,0,Tidak Punya,1,7,Sedang,8,Sangat Layak,PKH Prioritas
3338877621,Ilham Kusuma,Laki-laki,13,7,-,100,57,4,16,0,0,Aktif,1,Lengkap,2,SMP,Tidak Bekerja,Wiraswasta,3500000,2550000,Sewa/Kontrak,Semi Permanen,PLN Mandiri,Sumur Pompa,1.8,Jalan Kaki,Paket Data,0,0,0,PBI (Gratis),0,6,Sedang,2,Perlu Ditinjau,Verifikasi Lapangan
3781569954,Mega Pratama,Perempuan,13,7,-,100,85,2,3,0,0,Tidak Aktif,0,Lengkap,1,SMP,Karyawan Swasta,Karyawan Swasta,800000,800000,Milik Sendiri,Permanen,PLN Mandiri,Sumur Pompa,2.3,Angkutan Umum,Paket Data,1,1,0,PBI (Gratis),0,3,Rendah,7,Layak,Bansos Daerah
9196564761,Wulan Wahyudi,Laki-laki,12,7,-,78,69,3,9,0,0,Aktif,1,Yatim Piatu,1,D3/S1,Petani,Wiraswasta,4200000,4200000,Numpang Keluarga,Semi Permanen,Tidak Ada,Sumur Pompa,7.7,Diantar Ortu,Wifi Rumah,0,0,0,PBI (Gratis),0,9,Sedang,5,Layak,Bansos Daerah
4550353803,Dimas Sinaga,Perempuan,15,8,-,100,96,0,9,0,0,Aktif,1,Lengkap,0,SMA/SMK,Buruh Harian,Ibu Rumah Tangga,1100000,850000,Milik Sendiri,Semi Permanen,PLN Mandiri,Sumur Gali,1.1,Angkutan Umum,Paket Data,0,0,0,Tidak Punya,0,6,Sedang,5,Layak,Bansos Daerah
1306702926,Salsa Hartono,Laki-laki,19,12,IPA,95,74,0,7,0,0,Tidak Aktif,0,Lengkap,2,SMP,PNS/TNI/Polri,Meninggal,1400000,1050000,Milik Sendiri,Permanen,Nebeng Tetangga,Sumur Gali,2.2,Jalan Kaki,Wifi Rumah,0,0,0,PBI (Gratis),1,3,Rendah,4,Perlu Ditinjau,Verifikasi Lapangan
6534540349,Eka Wijaya,Laki-laki,17,11,IPS,100,70,3,14,0,0,Tidak Aktif,0,Lengkap,0,SD,Wiraswasta,Ibu Rumah Tangga,3300000,2550000,Milik Sendiri,Permanen,Tidak Ada,Sumur Pompa,7.1,Jalan Kaki,Tidak Ada,0,0,0,Tidak Punya,0,4,Rendah,2,Perlu Ditinjau,Verifikasi Lapangan
5829062179,Doni Puspita,Perempuan,14,9,-,79,68,3,14,0,0,Aktif,0,Cerai,3,SMP,Petani,Ibu Rumah Tangga,1200000,900000,Milik Sendiri,Tidak Layak Huni,PLN Mandiri,PAM/PDAM,2.3,Jalan Kaki,Paket Data,1,0,0,Mandiri Kelas 3,0,10,Tinggi,9,Sangat Layak,KIP Prioritas
8252816758,Dian Rahayu,Perempuan,15,9,-,80,69,3,21,0,0,Aktif,0,Cerai,0,D3/S1,Buruh Harian,Meninggal,2200000,2300000,Milik Sendiri,Permanen,PLN Subsidi (450VA/900VA),Sumur Pompa,4.5,Angkutan Umum,Paket Data,0,0,0,PBI (Gratis),0,5,Sedang,2,Perlu Ditinjau,Verifikasi Lapangan
8300300577,Salsa Santoso,Perempuan,17,12,IPA,61,74,2,9,0,1,Aktif,1,Cerai,3,SMA/SMK,Wiraswasta,Ibu Rumah Tangga,1700000,1350000,Sewa/Kontrak,Permanen,PLN Mandiri,Sumur Pompa,2.6,Angkutan Umum,Tidak Ada,0,0,0,Mandiri Kelas 3,0,10,Tinggi,4,Perlu Ditinjau,Verifikasi Lapangan
9343730920,Joko Hartono,Perempuan,19,12,IPS,90,100,0,3,0,0,Aktif,0,Lengkap,1,SMA/SMK,Petani,Pedagang,2400000,2000000,Milik Sendiri,Semi Permanen,PLN Mandiri,Sumur Pompa,3.8,Diantar Ortu,Wifi Rumah,0,0,0,PBI (Gratis),0,2,Rendah,3,Perlu Ditinjau,Verifikasi Lapangan
7415801613,Yoga Santoso,Perempuan,15,9,-,88,68,5,18,1,0,Tidak Aktif,0,Lengkap,2,SMA/SMK,Buruh Harian,Ibu Rumah Tangga,400000,300000,Milik Sendiri,Semi Permanen,PLN Subsidi (450VA/900VA),Sumur Gali,2.4,Motor Pribadi,Paket Data,0,0,0,Mandiri Kelas 2/1,1,10,Tinggi,7,Layak,Bansos Daerah
9935429720,Reni Puspita,Laki-laki,15,9,-,77,69,3,21,0,0,Tidak Aktif,0,Lengkap,1,SMP,Tidak Bekerja,Buruh Harian,500000,600000,Numpang Keluarga,Permanen,Nebeng Tetangga,PAM/PDAM,5.5,Motor Pribadi,Paket Data,1,1,0,Mandiri Kelas 2/1,0,9,Sedang,7,Layak,Bansos Daerah
2075321966,Citra Budiman,Laki-laki,14,8,-,83,73,2,9,0,0,Aktif,0,Cerai,4,D3/S1,Karyawan Swasta,Wiraswasta,3600000,4350000,Milik Sendiri,Permanen,PLN Mandiri,Sumur Pompa,0.7,Angkutan Umum,Paket Data,0,0,0,Mandiri Kelas 3,0,4,Rendah,3,Perlu Ditinjau,Verifikasi Lapangan
1392245997,Lina Utomo,Perempuan,16,10,IPS,69,87,1,3,0,2,Tidak Aktif,0,Lengkap,0,SMA/SMK,Buruh Harian,Ibu Rumah Tangga,5000000,4150000,Milik Sendiri,Permanen,PLN Subsidi (450VA/900VA),PAM/PDAM,2.2,Angkutan Umum,Tidak Ada,0,0,0,PBI (Gratis),0,3,Rendah,1,Tidak Layak,—
5083595988,Rina Nasution,Perempuan,17,11,IPA,97,54,3,14,0,0,Tidak Aktif,1,Lengkap,0,SD,Petani,Pedagang,1000000,850000,Milik Sendiri,Tidak Layak Huni,PLN Subsidi (450VA/900VA),Sumur Gali,3.9,Diantar Ortu,Paket Data,1,1,0,Mandiri Kelas 2/1,0,12,Tinggi,8,Sangat Layak,PKH Prioritas
4248149900,Bayu Kusuma,Perempuan,14,7,-,78,78,3,21,1,0,Tidak Aktif,0,Yatim,1,SD,Petani,Ibu Rumah Tangga,1800000,1450000,Numpang Keluarga,Permanen,Nebeng Tetangga,Sumur Pompa,4.8,Angkutan Umum,Wifi Rumah,0,0,1,Tidak Punya,0,8,Sedang,7,Layak,Bansos Daerah
8093179263,Arif Utomo,Laki-laki,15,10,IPA,100,62,3,23,0,0,Aktif,1,Piatu,0,SMA/SMK,Buruh Harian,Pedagang,2700000,2650000,Milik Sendiri,Semi Permanen,PLN Mandiri,Sumur Gali,11.5,Motor Pribadi,Paket Data,0,0,0,Tidak Punya,1,10,Tinggi,6,Layak,Bansos Daerah
9229469952,Ayu Wijaya,Laki-laki,17,12,Kejuruan,82,80,2,9,0,0,Tidak Aktif,0,Lengkap,0,D3/S1,Wiraswasta,Ibu Rumah Tangga,3800000,2700000,Milik Sendiri,Tidak Layak Huni,PLN Subsidi (450VA/900VA),PAM/PDAM,2.1,Angkutan Umum,Paket Data,0,0,0,Tidak Punya,1,3,Rendah,4,Perlu Ditinjau,Verifikasi Lapangan
7808938880,Haris Kusuma,Perempuan,14,9,-,75,66,2,24,0,0,Aktif,0,Lengkap,4,SMP,Pedagang,Ibu Rumah Tangga,400000,400000,Milik Sendiri,Permanen,PLN Subsidi (450VA/900VA),Sumur Pompa,11.4,Diantar Ortu,Tidak Ada,1,0,1,PBI (Gratis),0,10,Tinggi,10,Sangat Layak,KIP Prioritas
5686850445,Tegar Firmansyah,Laki-laki,16,10,Kejuruan,79,43,4,23,0,0,Aktif,0,Lengkap,6,D3/S1,Karyawan Swasta,Ibu Rumah Tangga,1000000,1000000,Sewa/Kontrak,Tidak Layak Huni,PLN Subsidi (450VA/900VA),Sumur Gali,1.7,Motor Pribadi,Paket Data,0,0,0,Tidak Punya,1,12,Tinggi,9,Sangat Layak,KIP Prioritas
6789448659,Arif Budiman,Perempuan,17,11,Kejuruan,68,77,2,14,0,1,Aktif,0,Cerai,1,D3/S1,Tidak Bekerja,Ibu Rumah Tangga,1600000,1950000,Sewa/Kontrak,Tidak Layak Huni,Nebeng Tetangga,PAM/PDAM,9.9,Sepeda,Paket Data,0,0,0,PBI (Gratis),0,8,Sedang,7,Layak,Bansos Daerah
6726515966,Andi Puspita,Perempuan,19,12,IPS,89,77,2,10,1,0,Tidak Aktif,0,Yatim,4,SMP,Pedagang,Wiraswasta,3800000,3000000,Numpang Keluarga,Tidak Layak Huni,Nebeng Tetangga,Sumur Gali,6.3,Jalan Kaki,Paket Data,0,0,0,PBI (Gratis),0,8,Sedang,9,Sangat Layak,KIP Prioritas
3878201524,Rina Harahap,Laki-laki,14,7,-,79,65,2,17,0,0,Aktif,0,Lengkap,1,Tidak Sekolah,Buruh Harian,Petani,15000000,12000000,Milik Sendiri,Permanen,PLN Mandiri,Sumur Pompa,1.3,Jalan Kaki,Paket Data,0,0,0,Tidak Punya,0,3,Rendah,1,Tidak Layak,—
4683935600,Kurnia Setiawan,Perempuan,13,7,-,96,64,2,17,1,0,Aktif,0,Lengkap,0,SD,Pedagang,Ibu Rumah Tangga,1800000,2100000,Milik Sendiri,Semi Permanen,PLN Subsidi (450VA/900VA),Sumur Pompa,4.0,Angkutan Umum,Paket Data,1,1,0,Tidak Punya,0,8,Sedang,6,Layak,Bansos Daerah
6711463258,Bagas Puspita,Perempuan,17,11,IPS,80,55,3,17,0,0,Aktif,0,Yatim,2,SMA/SMK,Tidak Bekerja,Petani,700000,500000,Milik Sendiri,Semi Permanen,PLN Mandiri,Sumur Pompa,2.9,Jalan Kaki,Wifi Rumah,1,1,0,Mandiri Kelas 2/1,0,11,Tinggi,11,Sangat Layak,PKH Prioritas
8274273035,Ayu Hidayat,Laki-laki,17,11,IPS,99,83,1,13,0,0,Tidak Aktif,0,Yatim,2,SD,Wiraswasta,Ibu Rumah Tangga,3000000,2800000,Milik Sendiri,Tidak Layak Huni,PLN Mandiri,Sumur Pompa,5.3,Sepeda,Paket Data,0,0,0,PBI (Gratis),0,6,Sedang,8,Sangat Layak,KIP Prioritas
9354542654,Ratna Harahap,Perempuan,15,9,-,92,84,1,11,0,0,Tidak Aktif,0,Lengkap,7,SMP,Petani,Karyawan Swasta,6300000,5050000,Milik Sendiri,Permanen,PLN Subsidi (450VA/900VA),Sumur Pompa,2.5,Sepeda,Paket Data,0,1,0,PBI (Gratis),0,2,Rendah,2,Perlu Ditinjau,Verifikasi Lapangan
3362646960,Maya Hidayat,Laki-laki,13,7,-,84,61,2,22,0,0,Aktif,0,Lengkap,0,SMA/SMK,Karyawan Swasta,Meninggal,2300000,1950000,Milik Sendiri,Semi Permanen,PLN Mandiri,Sumur Pompa,2.3,Motor Pribadi,Tidak Ada,0,0,0,Mandiri Kelas 3,0,6,Sedang,3,Perlu Ditinjau,Verifikasi Lapangan
2953462417,Tegar Puspita,Perempuan,19,12,IPS,100,65,3,17,0,0,Tidak Aktif,0,Lengkap,2,SMA/SMK,PNS/TNI/Polri,Petani,1000000,850000,Milik Sendiri,Permanen,PLN Subsidi (450VA/900VA),Sumur Gali,10.3,Motor Pribadi,Paket Data,0,0,0,Tidak Punya,0,7,Sedang,4,Perlu Ditinjau,Verifikasi Lapangan
6645808194,Andi Siregar,Laki-laki,16,10,IPS,94,72,2,8,0,0,Tidak Aktif,0,Lengkap,0,SD,Tidak Bekerja,Wiraswasta,4700000,4850000,Sewa/Kontrak,Permanen,Tidak Ada,Sumur Pompa,2.7,Angkutan Umum,Paket Data,0,0,0,PBI (Gratis),1,1,Rendah,1,Tidak Layak,—
2388450337,Salsa Wahyudi,Perempuan,18,12,IPS,100,100,0,10,0,0,Tidak Aktif,0,Piatu,0,SMA/SMK,Petani,Buruh Harian,3700000,3500000,Milik Sendiri,Permanen,PLN Mandiri,PAM/PDAM,6.3,Jalan Kaki,Tidak Ada,0,0,0,Tidak Punya,0,4,Rendah,4,Perlu Ditinjau,Verifikasi Lapangan
5243939720,Mega Nasution,Laki-laki,15,8,-,79,80,1,8,0,0,Aktif,1,Yatim,0,SMA/SMK,PNS/TNI/Polri,Ibu Rumah Tangga,900000,1100000,Sewa/Kontrak,Semi Permanen,Nebeng Tetangga,PAM/PDAM,2.4,Jalan Kaki,Paket Data,1,1,1,PBI (Gratis),0,10,Tinggi,11,Sangat Layak,—
7625389037,Doni Sinaga,Laki-laki,14,8,-,84,60,2,19,1,0,Tidak Aktif,0,Cerai,7,SMA/SMK,Wiraswasta,Pedagang,2900000,2200000,Milik Sendiri,Permanen,PLN Subsidi (450VA/900VA),PAM/PDAM,13.4,Motor Pribadi,Tidak Ada,0,0,0,Tidak Punya,0,11,Tinggi,4,Perlu Ditinjau,Verifikasi Lapangan
2774884818,Yoga Andini,Perempuan,18,11,IPA,100,76,2,14,0,0,Tidak Aktif,0,Lengkap,2,D3/S1,Pedagang,Buruh Harian,4800000,6150000,Milik Sendiri,Semi Permanen,PLN Subsidi (450VA/900VA),Sumur Pompa,1.6,Motor Pribadi,Tidak Ada,0,0,0,Tidak Punya,0,3,Rendah,2,Perlu Ditinjau,Verifikasi Lapangan
8543865915,Rendra Lestari,Laki-laki,14,9,-,67,55,2,21,0,2,Tidak Aktif,0,Yatim,2,SD,Pedagang,Pedagang,5600000,4650000,Milik Sendiri,Tidak Layak Huni,Nebeng Tetangga,Sumur Gali,1.7,Sepeda,Paket Data,0,0,0,Mandiri Kelas 3,0,9,Sedang,7,Layak,Bansos Daerah
7981077394,Dian Nugroho,Laki-laki,14,8,-,98,82,3,13,0,0,Aktif,0,Lengkap,1,D3/S1,Petani,Wiraswasta,2000000,2300000,Milik Sendiri,Permanen,PLN Mandiri,Sumur Gali,11.8,Jalan Kaki,Paket Data,0,0,0,Mandiri Kelas 3,0,5,Sedang,2,Perlu Ditinjau,Verifikasi Lapangan
4264134512,Joko Lestari,Perempuan,13,7,-,88,94,0,9,0,0,Tidak Aktif,0,Lengkap,1,SMA/SMK,Buruh Harian,Petani,1600000,1400000,Milik Sendiri,Semi Permanen,PLN Subsidi (450VA/900VA),PAM/PDAM,2.0,Diantar Ortu,Wifi Rumah,0,0,0,Tidak Punya,0,2,Rendah,5,Layak,Bansos Daerah
6169243284,Salsa Utomo,Perempuan,17,12,Kejuruan,74,94,0,2,0,3,Tidak Aktif,0,Lengkap,0,SMA/SMK,Buruh Harian,Wiraswasta,5800000,4550000,Milik Sendiri,Permanen,PLN Subsidi (450VA/900VA),Sungai/Tadah Hujan,12.7,Angkutan Umum,Paket Data,0,0,1,Mandiri Kelas 3,1,4,Rendah,1,Tidak Layak,—
3358880404,Dewi Wijaya,Perempuan,19,12,Kejuruan,69,82,1,16,1,1,Tidak Aktif,0,Lengkap,1,SMA/SMK,Tidak Bekerja,Karyawan Swasta,800000,950000,Numpang Keluarga,Permanen,PLN Mandiri,Sumur Pompa,6.7,Jalan Kaki,Wifi Rumah,1,1,1,Mandiri Kelas 2/1,1,9,Sedang,7,Layak,Bansos Daerah
9279291478,Gilang Saputra,Perempuan,17,11,Kejuruan,76,65,2,14,0,0,Aktif,0,Cerai,1,SMA/SMK,Buruh Harian,Buruh Harian,3100000,2700000,Sewa/Kontrak,Semi Permanen,Nebeng Tetangga,Sungai/Tadah Hujan,2.6,Jalan Kaki,Paket Data,0,0,0,Mandiri Kelas 2/1,0,4,Rendah,3,Perlu Ditinjau,Verifikasi Lapangan
8293928340,Ayu Utomo,Laki-laki,15,10,IPA,58,56,4,20,1,3,Aktif,0,Lengkap,2,SD,Pedagang,Pedagang,700000,750000,Milik Sendiri,Tidak Layak Huni,Nebeng Tetangga,Sumur Gali,0.6,Diantar Ortu,Paket Data,1,0,1,PBI (Gratis),0,16,Tinggi,11,Sangat Layak,KIP Prioritas
1521521078,Hendra Handoko,Laki-laki,18,11,Kejuruan,78,54,3,17,0,0,Tidak Aktif,1,Lengkap,1,SMA/SMK,Karyawan Swasta,Ibu Rumah Tangga,5100000,5300000,Numpang Keluarga,Semi Permanen,PLN Mandiri,Sumur Gali,2.9,Angkutan Umum,Paket Data,0,0,0,Tidak Punya,0,8,Sedang,2,Perlu Ditinjau,Verifikasi Lapangan
5975196341,Siti Wibowo,Laki-laki,16,10,IPS,90,36,3,23,0,0,Tidak Aktif,1,Lengkap,0,SMA/SMK,Petani,Meninggal,1700000,1650000,Sewa/Kontrak,Semi Permanen,PLN Mandiri,PAM/PDAM,3.3,Motor Pribadi,Paket Data,0,0,0,PBI (Gratis),0,8,Sedang,5,Layak,Bansos Daerah
3365835550,Ratna Wahyudi,Perempuan,17,11,IPA,78,82,1,13,0,0,Aktif,0,Lengkap,0,SMA/SMK,Pedagang,Pedagang,6000000,5950000,Sewa/Kontrak,Permanen,PLN Subsidi (450VA/900VA),PAM/PDAM,8.6,Angkutan Umum,Tidak Ada,0,0,0,Tidak Punya,0,3,Rendah,1,Tidak Layak,—
7666869046,Bayu Rahayu,Perempuan,16,11,IPA,99,71,2,28,0,0,Tidak Aktif,0,Lengkap,0,SMP,Karyawan Swasta,Ibu Rumah Tangga,3200000,3600000,Numpang Keluarga,Permanen,PLN Mandiri,PAM/PDAM,12.5,Angkutan Umum,Wifi Rumah,0,0,0,PBI (Gratis),0,3,Rendah,2,Perlu Ditinjau,Verifikasi Lapangan
1400330495,Yuli Sinaga,Perempuan,18,11,Kejuruan,100,84,0,6,0,0,Aktif,0,Lengkap,1,D3/S1,Wiraswasta,Ibu Rumah Tangga,800000,600000,Milik Sendiri,Semi Permanen,PLN Subsidi (450VA/900VA),Sumur Gali,1.6,Angkutan Umum,Wifi Rumah,1,0,1,Tidak Punya,0,4,Rendah,9,Sangat Layak,KIP Prioritas
4921003983,Wulan Siregar,Perempuan,16,10,IPS,98,91,2,11,0,0,Tidak Aktif,1,Yatim,4,SMA/SMK,Karyawan Swasta,Pedagang,6800000,7450000,Milik Sendiri,Permanen,PLN Mandiri,Sumur Pompa,6.2,Motor Pribadi,Wifi Rumah,0,1,0,PBI (Gratis),0,6,Sedang,5,Layak,Bansos Daerah
4574027737,Yuli Lubis,Laki-laki,17,10,Kejuruan,86,74,1,10,0,0,Tidak Aktif,0,Lengkap,2,SD,Karyawan Swasta,Ibu Rumah Tangga,7600000,9400000,Milik Sendiri,Permanen,PLN Subsidi (450VA/900VA),Sumur Gali,6.0,Motor Pribadi,Tidak Ada,0,0,0,PBI (Gratis),0,4,Rendah,1,Tidak Layak,—
8372755146,Ratna Kurniawan,Laki-laki,17,11,IPA,58,74,3,11,0,2,Tidak Aktif,0,Lengkap,2,SMA/SMK,Petani,Ibu Rumah Tangga,4400000,3200000,Milik Sendiri,Semi Permanen,PLN Mandiri,Sumur Pompa,7.9,Jalan Kaki,Tidak Ada,0,0,0,PBI (Gratis),0,8,Sedang,2,Perlu Ditinjau,Verifikasi Lapangan
6469318275,Agus Nasution,Laki-laki,14,8,-,76,66,3,23,0,0,Tidak Aktif,0,Lengkap,1,D3/S1,Tidak Bekerja,Petani,1100000,850000,Milik Sendiri,Permanen,PLN Mandiri,Sumur Gali,4.7,Diantar Ortu,Paket Data,0,0,0,Tidak Punya,0,6,Sedang,4,Perlu Ditinjau,Verifikasi Lapangan
